id,relaxation_step_number,species,L1,L2,L3
12,-1,Ga,0.5,-0.0,0.25
12,-1,Ga,0.5,0.0,0.75
12,-1,Al,0.5,0.5,0.25
12,-1,Al,0.5,0.5,0.75
12,-1,Al,0.0,0.0,0.0
12,-1,Al,0.0,0.0,0.5
12,-1,Al,1.0,0.5,0.0
12,-1,Al,1.0,0.5,0.5
12,-1,Al,0.5,-0.0,-0.0
12,-1,Ga,0.5,-0.0,0.5
12,-1,Al,0.5,0.5,-0.0
12,-1,Al,0.5,0.5,0.5
12,-1,Al,0.16665,0.3333,0.125
12,-1,Ga,0.16665,0.3333,0.625
12,-1,Ga,0.16665,0.8333,0.125
12,-1,Ga,0.16665,0.8333,0.625
12,-1,Al,0.66665,0.3333,0.125
12,-1,Al,0.66665,0.3333,0.625
12,-1,Ga,0.66665,0.8333,0.125
12,-1,Al,0.66665,0.8333,0.625
12,-1,Ga,0.33335,0.1667,0.375
12,-1,Al,0.33335,0.1667,0.875
12,-1,Al,0.33335,0.6667,0.375
12,-1,Al,0.33335,0.6667,0.875
12,-1,Ga,0.83335,0.1667,0.375
12,-1,Al,0.83335,0.1667,0.875
12,-1,Ga,0.83335,0.6667,0.375
12,-1,Ga,0.83335,0.6667,0.875
12,-1,O,0.16665,0.3333,0.20695
12,-1,O,0.16665,0.3333,0.70695
12,-1,O,0.16665,0.8333,0.20695
12,-1,O,0.16665,0.8333,0.70695
12,-1,O,0.66665,0.3333,0.20695
12,-1,O,0.66665,0.3333,0.70695
12,-1,O,0.66665,0.8333,0.20695
12,-1,O,0.66665,0.8333,0.70695
12,-1,O,0.33335,0.1667,0.29305
12,-1,O,0.33335,0.1667,0.79305
12,-1,O,0.33335,0.6667,0.29305
12,-1,O,0.33335,0.6667,0.79305
12,-1,O,0.83335,0.1667,0.29305
12,-1,O,0.83335,0.1667,0.79305
12,-1,O,0.83335,0.6667,0.29305
12,-1,O,0.83335,0.6667,0.79305
12,-1,O,0.33335,0.1667,0.45695
12,-1,O,0.33335,0.1667,0.95695
12,-1,O,0.33335,0.6667,0.45695
12,-1,O,0.33335,0.6667,0.95695
12,-1,O,0.83335,0.1667,0.45695
12,-1,O,0.83335,0.1667,0.95695
12,-1,O,0.83335,0.6667,0.45695
12,-1,O,0.83335,0.6667,0.95695
12,-1,O,0.16665,0.3333,0.04305
12,-1,O,0.16665,0.3333,0.54305
12,-1,O,0.16665,0.8333,0.04305
12,-1,O,0.16665,0.8333,0.54305
12,-1,O,0.66665,0.3333,0.04305
12,-1,O,0.66665,0.3333,0.54305
12,-1,O,0.66665,0.8333,0.04305
12,-1,O,0.66665,0.8333,0.54305
12,-1,O,0.0,0.0,0.125
12,-1,O,0.0,-0.0,0.625
12,-1,O,1.0,0.5,0.125
12,-1,O,1.0,0.5,0.625
12,-1,O,0.5,-0.0,0.125
12,-1,O,0.5,-0.0,0.625
12,-1,O,0.5,0.5,0.125
12,-1,O,0.5,0.5,0.625
12,-1,O,-0.0,0.0,0.375
12,-1,O,0.0,0.0,0.875
12,-1,O,1.0,0.5,0.375
12,-1,O,1.0,0.5,0.875
12,-1,O,0.5,0.0,0.375
12,-1,O,0.5,-0.0,0.875
12,-1,O,0.5,0.5,0.375
12,-1,O,0.5,0.5,0.875
13,-1,Al,0.179,0.658,-0.0
13,-1,Al,0.821,0.342,0.5
13,-1,Ga,0.321,0.158,0.5
13,-1,Al,0.679,0.842,0.0
13,-1,Al,0.685,0.157,0.787
13,-1,Al,0.315,0.843,0.287
13,-1,Al,0.815,0.657,0.287
13,-1,Al,0.185,0.343,0.787
13,-1,Ga,0.312,0.851,0.697
13,-1,Al,0.688,0.149,0.197
13,-1,Al,0.188,0.351,0.197
13,-1,Ga,0.812,0.649,0.697
13,-1,Al,0.168,0.03,0.999
13,-1,Al,0.832,0.97,0.499
13,-1,Al,0.332,0.53,0.499
13,-1,Al,0.668,0.47,0.999
13,-1,O,0.829,0.669,0.893
13,-1,O,0.171,0.331,0.393
13,-1,O,0.671,0.169,0.393
13,-1,O,0.329,0.831,0.893
13,-1,O,0.525,0.009,0.629
13,-1,O,0.475,0.991,0.129
13,-1,O,0.975,0.509,0.129
13,-1,O,0.025,0.491,0.629
13,-1,O,0.972,0.835,0.638
13,-1,O,0.028,0.165,0.138
13,-1,O,0.528,0.335,0.138
13,-1,O,0.472,0.665,0.638
13,-1,O,0.015,0.827,0.121
13,-1,O,0.985,0.173,0.621
13,-1,O,0.485,0.327,0.621
13,-1,O,0.515,0.673,0.121
13,-1,O,0.361,0.17,0.866
13,-1,O,0.639,0.83,0.366
13,-1,O,0.139,0.67,0.366
13,-1,O,0.861,0.33,0.866
13,-1,O,0.836,0.001,0.9
13,-1,O,0.164,0.999,0.4
13,-1,O,0.664,0.501,0.4
13,-1,O,0.336,0.499,0.9
14,-1,Al,0.75,0.25,0.75
14,-1,Al,0.25,0.75,0.75
14,-1,Al,0.75,0.75,0.25
14,-1,Ga,0.75,0.75,0.75
14,-1,Ga,0.25,0.75,0.25
14,-1,Al,0.75,0.25,0.25
14,-1,Ga,0.25,0.25,0.75
14,-1,Ga,0.25,0.25,0.25
14,-1,Ga,0.75,0.466,0.5
14,-1,Ga,0.25,0.966,-0.0
14,-1,Ga,0.75,0.534,-0.0
14,-1,Ga,0.5,0.75,0.466
14,-1,Ga,-0.0,0.25,0.966
14,-1,Ga,-0.0,0.75,0.534
14,-1,Ga,0.466,0.5,0.75
14,-1,Ga,0.966,0.0,0.25
14,-1,Ga,0.534,0.0,0.75
14,-1,Ga,0.25,0.534,0.5
14,-1,Ga,0.75,0.034,0.0
14,-1,Ga,0.25,0.466,0.0
14,-1,Ga,0.5,0.25,0.534
14,-1,Ga,-0.0,0.75,0.034
14,-1,Ga,0.0,0.25,0.466
14,-1,Ga,0.534,0.5,0.25
14,-1,Ga,0.034,-0.0,0.75
14,-1,Ga,0.466,-0.0,0.25
14,-1,Ga,0.25,0.034,0.5
14,-1,Ga,0.5,0.25,0.034
14,-1,Ga,0.034,0.5,0.25
14,-1,Ga,0.75,0.966,0.5
14,-1,Ga,0.5,0.75,0.966
14,-1,Ga,0.966,0.5,0.75
14,-1,O,0.62,0.391,0.656
14,-1,O,0.38,0.891,0.844
14,-1,O,0.88,0.609,0.156
14,-1,O,0.62,0.609,0.844
14,-1,O,0.656,0.62,0.391
14,-1,O,0.844,0.38,0.891
14,-1,O,0.156,0.88,0.609
14,-1,O,0.844,0.62,0.609
14,-1,O,0.391,0.656,0.62
14,-1,O,0.891,0.844,0.38
14,-1,O,0.609,0.156,0.88
14,-1,O,0.609,0.844,0.62
14,-1,O,0.38,0.609,0.344
14,-1,O,0.62,0.109,0.156
14,-1,O,0.12,0.391,0.844
14,-1,O,0.38,0.391,0.156
14,-1,O,0.344,0.38,0.609
14,-1,O,0.156,0.62,0.109
14,-1,O,0.844,0.12,0.391
14,-1,O,0.156,0.38,0.391
14,-1,O,0.609,0.344,0.38
14,-1,O,0.109,0.156,0.62
14,-1,O,0.391,0.844,0.12
14,-1,O,0.391,0.156,0.38
14,-1,O,0.12,0.891,0.156
14,-1,O,0.88,0.391,0.344
14,-1,O,0.38,0.109,0.656
14,-1,O,0.12,0.109,0.344
14,-1,O,0.156,0.12,0.891
14,-1,O,0.344,0.88,0.391
14,-1,O,0.656,0.38,0.109
14,-1,O,0.344,0.12,0.109
14,-1,O,0.891,0.156,0.12
14,-1,O,0.391,0.344,0.88
14,-1,O,0.109,0.656,0.38
14,-1,O,0.109,0.344,0.12
14,-1,O,0.88,0.109,0.844
14,-1,O,0.12,0.609,0.656
14,-1,O,0.62,0.891,0.344
14,-1,O,0.88,0.891,0.656
14,-1,O,0.844,0.88,0.109
14,-1,O,0.656,0.12,0.609
14,-1,O,0.344,0.62,0.891
14,-1,O,0.656,0.88,0.891
14,-1,O,0.109,0.844,0.88
14,-1,O,0.609,0.656,0.12
14,-1,O,0.891,0.344,0.62
14,-1,O,0.891,0.656,0.88
15,-1,In,-0.0,-0.0,0.25
15,-1,In,-0.0,0.0,0.75
15,-1,Al,1.0,0.5,0.25
15,-1,Ga,1.0,0.5,0.75
15,-1,Al,0.5,-0.0,0.25
15,-1,In,0.5,0.0,0.75
15,-1,Al,0.5,0.5,0.25
15,-1,Al,0.5,0.5,0.75
15,-1,In,0.0,0.0,0.0
15,-1,In,0.0,0.0,0.5
15,-1,Al,1.0,0.5,-0.0
15,-1,Ga,1.0,0.5,0.5
15,-1,Al,0.5,0.0,0.0
15,-1,Al,0.5,0.0,0.5
15,-1,In,0.5,0.5,-0.0
15,-1,In,0.5,0.5,0.5
15,-1,In,0.16665,0.3333,0.125
15,-1,Al,0.16665,0.3333,0.625
15,-1,In,0.16665,0.8333,0.125
15,-1,In,0.16665,0.8333,0.625
15,-1,Ga,0.66665,0.3333,0.125
15,-1,In,0.66665,0.3333,0.625
15,-1,Al,0.66665,0.8333,0.125
15,-1,Al,0.66665,0.8333,0.625
15,-1,In,0.33335,0.1667,0.375
15,-1,Al,0.33335,0.1667,0.875
15,-1,In,0.33335,0.6667,0.375
15,-1,In,0.33335,0.6667,0.875
15,-1,Al,0.83335,0.1667,0.375
15,-1,In,0.83335,0.1667,0.875
15,-1,Ga,0.83335,0.6667,0.375
15,-1,In,0.83335,0.6667,0.875
15,-1,O,0.16665,0.3333,0.20695
15,-1,O,0.16665,0.3333,0.70695
15,-1,O,0.16665,0.8333,0.20695
15,-1,O,0.16665,0.8333,0.70695
15,-1,O,0.66665,0.3333,0.20695
15,-1,O,0.66665,0.3333,0.70695
15,-1,O,0.66665,0.8333,0.20695
15,-1,O,0.66665,0.8333,0.70695
15,-1,O,0.33335,0.1667,0.29305
15,-1,O,0.33335,0.1667,0.79305
15,-1,O,0.33335,0.6667,0.29305
15,-1,O,0.33335,0.6667,0.79305
15,-1,O,0.83335,0.1667,0.29305
15,-1,O,0.83335,0.1667,0.79305
15,-1,O,0.83335,0.6667,0.29305
15,-1,O,0.83335,0.6667,0.79305
15,-1,O,0.33335,0.1667,0.45695
15,-1,O,0.33335,0.1667,0.95695
15,-1,O,0.33335,0.6667,0.45695
15,-1,O,0.33335,0.6667,0.95695
15,-1,O,0.83335,0.1667,0.45695
15,-1,O,0.83335,0.1667,0.95695
15,-1,O,0.83335,0.6667,0.45695
15,-1,O,0.83335,0.6667,0.95695
15,-1,O,0.16665,0.3333,0.04305
15,-1,O,0.16665,0.3333,0.54305
15,-1,O,0.16665,0.8333,0.04305
15,-1,O,0.16665,0.8333,0.54305
15,-1,O,0.66665,0.3333,0.04305
15,-1,O,0.66665,0.3333,0.54305
15,-1,O,0.66665,0.8333,0.04305
15,-1,O,0.66665,0.8333,0.54305
15,-1,O,0.0,-0.0,0.125
15,-1,O,0.0,0.0,0.625
15,-1,O,1.0,0.5,0.125
15,-1,O,1.0,0.5,0.625
15,-1,O,0.5,-0.0,0.125
15,-1,O,0.5,0.0,0.625
15,-1,O,0.5,0.5,0.125
15,-1,O,0.5,0.5,0.625
15,-1,O,-0.0,-0.0,0.375
15,-1,O,-0.0,0.0,0.875
15,-1,O,1.0,0.5,0.375
15,-1,O,1.0,0.5,0.875
15,-1,O,0.5,0.0,0.375
15,-1,O,0.5,0.0,0.875
15,-1,O,0.5,0.5,0.375
15,-1,O,0.5,0.5,0.875
16,-1,Al,0.4545,0.0,0.205
16,-1,Al,0.4545,0.5,0.205
16,-1,In,0.9545,0.0,0.205
16,-1,Al,0.9545,0.5,0.205
16,-1,Al,0.0455,-0.0,0.795
16,-1,In,0.0455,0.5,0.795
16,-1,Ga,0.5455,-0.0,0.795
16,-1,Al,0.5455,0.5,0.795
16,-1,Al,0.2045,0.25,0.205
16,-1,Ga,0.2045,0.75,0.205
16,-1,Al,0.7045,0.25,0.205
16,-1,Ga,0.7045,0.75,0.205
16,-1,Al,0.2955,0.25,0.795
16,-1,Al,0.2955,0.75,0.795
16,-1,In,0.7955,0.25,0.795
16,-1,Ga,0.7955,0.75,0.795
16,-1,Al,0.4205,0.25,0.686
16,-1,In,0.4205,0.75,0.686
16,-1,In,0.9205,0.25,0.686
16,-1,In,0.9205,0.75,0.686
16,-1,In,0.0795,0.25,0.314
16,-1,Ga,0.0795,0.75,0.314
16,-1,Al,0.5795,0.25,0.314
16,-1,Al,0.5795,0.75,0.314
16,-1,In,0.1705,0.0,0.686
16,-1,Al,0.1705,0.5,0.686
16,-1,In,0.6705,0.0,0.686
16,-1,Ga,0.6705,0.5,0.686
16,-1,In,0.3295,-0.0,0.314
16,-1,Al,0.3295,0.5,0.314
16,-1,In,0.8295,-0.0,0.314
16,-1,In,0.8295,0.5,0.314
16,-1,O,0.4135,-0.0,0.437
16,-1,O,0.4135,0.5,0.437
16,-1,O,0.9135,-0.0,0.437
16,-1,O,0.9135,0.5,0.437
16,-1,O,0.0865,0.0,0.563
16,-1,O,0.0865,0.5,0.563
16,-1,O,0.5865,0.0,0.563
16,-1,O,0.5865,0.5,0.563
16,-1,O,0.1635,0.25,0.437
16,-1,O,0.1635,0.75,0.437
16,-1,O,0.6635,0.25,0.437
16,-1,O,0.6635,0.75,0.437
16,-1,O,0.3365,0.25,0.563
16,-1,O,0.3365,0.75,0.563
16,-1,O,0.8365,0.25,0.563
16,-1,O,0.8365,0.75,0.563
16,-1,O,0.4175,-0.0,0.89
16,-1,O,0.4175,0.5,0.89
16,-1,O,0.9175,-0.0,0.89
16,-1,O,0.9175,0.5,0.89
16,-1,O,0.0825,0.0,0.11
16,-1,O,0.0825,0.5,0.11
16,-1,O,0.5825,0.0,0.11
16,-1,O,0.5825,0.5,0.11
16,-1,O,0.1675,0.25,0.89
16,-1,O,0.1675,0.75,0.89
16,-1,O,0.6675,0.25,0.89
16,-1,O,0.6675,0.75,0.89
16,-1,O,0.3325,0.25,0.11
16,-1,O,0.3325,0.75,0.11
16,-1,O,0.8325,0.25,0.11
16,-1,O,0.8325,0.75,0.11
16,-1,O,0.002,0.25,0.743
16,-1,O,0.002,0.75,0.743
16,-1,O,0.502,0.25,0.743
16,-1,O,0.502,0.75,0.743
16,-1,O,0.498,0.25,0.257
16,-1,O,0.498,0.75,0.257
16,-1,O,0.998,0.25,0.257
16,-1,O,0.998,0.75,0.257
16,-1,O,0.252,0.0,0.743
16,-1,O,0.252,0.5,0.743
16,-1,O,0.752,0.0,0.743
16,-1,O,0.752,0.5,0.743
16,-1,O,0.248,-0.0,0.257
16,-1,O,0.248,0.5,0.257
16,-1,O,0.748,-0.0,0.257
16,-1,O,0.748,0.5,0.257
17,-1,Al,0.0,0.0,0.25
17,-1,Al,0.0,0.0,0.75
17,-1,Al,1.0,0.5,0.25
17,-1,Al,1.0,0.5,0.75
17,-1,Al,0.5,0.0,0.25
17,-1,Ga,0.5,0.0,0.75
17,-1,Al,0.5,0.5,0.25
17,-1,Al,0.5,0.5,0.75
17,-1,Al,0.0,0.0,0.0
17,-1,Al,0.0,0.0,0.5
17,-1,Al,1.0,0.5,-0.0
17,-1,Al,1.0,0.5,0.5
17,-1,Al,0.5,0.0,-0.0
17,-1,Al,0.5,-0.0,0.5
17,-1,Al,0.5,0.5,0.0
17,-1,Ga,0.5,0.5,0.5
17,-1,Al,0.16665,0.3333,0.125
17,-1,In,0.16665,0.3333,0.625
17,-1,Al,0.16665,0.8333,0.125
17,-1,Al,0.16665,0.8333,0.625
17,-1,Al,0.66665,0.3333,0.125
17,-1,Al,0.66665,0.3333,0.625
17,-1,Al,0.66665,0.8333,0.125
17,-1,Al,0.66665,0.8333,0.625
17,-1,Al,0.33335,0.1667,0.375
17,-1,Al,0.33335,0.1667,0.875
17,-1,Al,0.33335,0.6667,0.375
17,-1,Al,0.33335,0.6667,0.875
17,-1,Al,0.83335,0.1667,0.375
17,-1,Al,0.83335,0.1667,0.875
17,-1,Al,0.83335,0.6667,0.375
17,-1,Al,0.83335,0.6667,0.875
17,-1,O,0.16665,0.3333,0.20695
17,-1,O,0.16665,0.3333,0.70695
17,-1,O,0.16665,0.8333,0.20695
17,-1,O,0.16665,0.8333,0.70695
17,-1,O,0.66665,0.3333,0.20695
17,-1,O,0.66665,0.3333,0.70695
17,-1,O,0.66665,0.8333,0.20695
17,-1,O,0.66665,0.8333,0.70695
17,-1,O,0.33335,0.1667,0.29305
17,-1,O,0.33335,0.1667,0.79305
17,-1,O,0.33335,0.6667,0.29305
17,-1,O,0.33335,0.6667,0.79305
17,-1,O,0.83335,0.1667,0.29305
17,-1,O,0.83335,0.1667,0.79305
17,-1,O,0.83335,0.6667,0.29305
17,-1,O,0.83335,0.6667,0.79305
17,-1,O,0.33335,0.1667,0.45695
17,-1,O,0.33335,0.1667,0.95695
17,-1,O,0.33335,0.6667,0.45695
17,-1,O,0.33335,0.6667,0.95695
17,-1,O,0.83335,0.1667,0.45695
17,-1,O,0.83335,0.1667,0.95695
17,-1,O,0.83335,0.6667,0.45695
17,-1,O,0.83335,0.6667,0.95695
17,-1,O,0.16665,0.3333,0.04305
17,-1,O,0.16665,0.3333,0.54305
17,-1,O,0.16665,0.8333,0.04305
17,-1,O,0.16665,0.8333,0.54305
17,-1,O,0.66665,0.3333,0.04305
17,-1,O,0.66665,0.3333,0.54305
17,-1,O,0.66665,0.8333,0.04305
17,-1,O,0.66665,0.8333,0.54305
17,-1,O,-0.0,-0.0,0.125
17,-1,O,-0.0,0.0,0.625
17,-1,O,1.0,0.5,0.125
17,-1,O,1.0,0.5,0.625
17,-1,O,0.5,0.0,0.125
17,-1,O,0.5,0.0,0.625
17,-1,O,0.5,0.5,0.125
17,-1,O,0.5,0.5,0.625
17,-1,O,0.0,-0.0,0.375
17,-1,O,0.0,0.0,0.875
17,-1,O,1.0,0.5,0.375
17,-1,O,1.0,0.5,0.875
17,-1,O,0.5,0.0,0.375
17,-1,O,0.5,0.0,0.875
17,-1,O,0.5,0.5,0.375
17,-1,O,0.5,0.5,0.875
18,-1,Ga,0.4545,0.0,0.205
18,-1,Ga,0.4545,0.5,0.205
18,-1,In,0.9545,-0.0,0.205
18,-1,Ga,0.9545,0.5,0.205
18,-1,Ga,0.0455,0.0,0.795
18,-1,Ga,0.0455,0.5,0.795
18,-1,In,0.5455,-0.0,0.795
18,-1,Ga,0.5455,0.5,0.795
18,-1,Ga,0.2045,0.25,0.205
18,-1,Ga,0.2045,0.75,0.205
18,-1,Ga,0.7045,0.25,0.205
18,-1,In,0.7045,0.75,0.205
18,-1,Ga,0.2955,0.25,0.795
18,-1,Ga,0.2955,0.75,0.795
18,-1,Ga,0.7955,0.25,0.795
18,-1,Ga,0.7955,0.75,0.795
18,-1,In,0.4205,0.25,0.686
18,-1,In,0.4205,0.75,0.686
18,-1,In,0.9205,0.25,0.686
18,-1,In,0.9205,0.75,0.686
18,-1,In,0.0795,0.25,0.314
18,-1,In,0.0795,0.75,0.314
18,-1,In,0.5795,0.25,0.314
18,-1,In,0.5795,0.75,0.314
18,-1,In,0.1705,0.0,0.686
18,-1,In,0.1705,0.5,0.686
18,-1,In,0.6705,-0.0,0.686
18,-1,In,0.6705,0.5,0.686
18,-1,In,0.3295,0.0,0.314
18,-1,In,0.3295,0.5,0.314
18,-1,In,0.8295,-0.0,0.314
18,-1,In,0.8295,0.5,0.314
18,-1,O,0.4135,-0.0,0.437
18,-1,O,0.4135,0.5,0.437
18,-1,O,0.9135,-0.0,0.437
18,-1,O,0.9135,0.5,0.437
18,-1,O,0.0865,-0.0,0.563
18,-1,O,0.0865,0.5,0.563
18,-1,O,0.5865,0.0,0.563
18,-1,O,0.5865,0.5,0.563
18,-1,O,0.1635,0.25,0.437
18,-1,O,0.1635,0.75,0.437
18,-1,O,0.6635,0.25,0.437
18,-1,O,0.6635,0.75,0.437
18,-1,O,0.3365,0.25,0.563
18,-1,O,0.3365,0.75,0.563
18,-1,O,0.8365,0.25,0.563
18,-1,O,0.8365,0.75,0.563
18,-1,O,0.4175,-0.0,0.89
18,-1,O,0.4175,0.5,0.89
18,-1,O,0.9175,-0.0,0.89
18,-1,O,0.9175,0.5,0.89
18,-1,O,0.0825,-0.0,0.11
18,-1,O,0.0825,0.5,0.11
18,-1,O,0.5825,0.0,0.11
18,-1,O,0.5825,0.5,0.11
18,-1,O,0.1675,0.25,0.89
18,-1,O,0.1675,0.75,0.89
18,-1,O,0.6675,0.25,0.89
18,-1,O,0.6675,0.75,0.89
18,-1,O,0.3325,0.25,0.11
18,-1,O,0.3325,0.75,0.11
18,-1,O,0.8325,0.25,0.11
18,-1,O,0.8325,0.75,0.11
18,-1,O,0.002,0.25,0.743
18,-1,O,0.002,0.75,0.743
18,-1,O,0.502,0.25,0.743
18,-1,O,0.502,0.75,0.743
18,-1,O,0.498,0.25,0.257
18,-1,O,0.498,0.75,0.257
18,-1,O,0.998,0.25,0.257
18,-1,O,0.998,0.75,0.257
18,-1,O,0.252,-0.0,0.743
18,-1,O,0.252,0.5,0.743
18,-1,O,0.752,-0.0,0.743
18,-1,O,0.752,0.5,0.743
18,-1,O,0.248,0.0,0.257
18,-1,O,0.248,0.5,0.257
18,-1,O,0.748,-0.0,0.257
18,-1,O,0.748,0.5,0.257
19,-1,Ga,-0.0,0.0,0.147844
19,-1,Al,-0.0,-0.0,0.647844
19,-1,Al,-0.0,-0.0,0.852156
19,-1,Ga,-0.0,-0.0,0.352156
19,-1,In,0.666667,0.333333,0.481177
19,-1,Al,0.666666,0.333333,0.981177
19,-1,In,0.666667,0.333333,0.185489
19,-1,In,0.666667,0.333333,0.685489
19,-1,Al,0.333333,0.666667,0.814511
19,-1,Ga,0.333333,0.666667,0.314511
19,-1,Al,0.333333,0.666667,0.518823
19,-1,Ga,0.333333,0.666667,0.018823
19,-1,O,0.69364,-0.0,0.25
19,-1,O,0.30636,0.30636,0.25
19,-1,O,0.0,0.69364,0.25
19,-1,O,0.69364,0.69364,0.75
19,-1,O,-0.0,0.30636,0.75
19,-1,O,0.30636,-0.0,0.75
19,-1,O,0.360307,0.333333,0.583333
19,-1,O,0.973027,0.639693,0.583333
19,-1,O,0.666667,0.026973,0.583333
19,-1,O,0.360307,0.026973,0.083333
19,-1,O,0.666667,0.639693,0.083333
19,-1,O,0.973027,0.333333,0.083333
19,-1,O,0.026973,0.666667,0.916667
19,-1,O,0.639693,0.973027,0.916667
19,-1,O,0.333333,0.360307,0.916667
19,-1,O,0.026973,0.360307,0.416667
19,-1,O,0.333333,0.973027,0.416667
19,-1,O,0.639693,0.666667,0.416667
20,-1,In,0.909,-0.0,0.205
20,-1,Al,0.091,0.0,0.795
20,-1,Ga,0.409,0.5,0.205
20,-1,Al,0.591,0.5,0.795
20,-1,In,0.841,0.5,0.686
20,-1,In,0.159,0.5,0.314
20,-1,In,0.341,0.0,0.686
20,-1,Ga,0.659,-0.0,0.314
20,-1,O,0.835,0.0,0.89
20,-1,O,0.165,-0.0,0.11
20,-1,O,0.335,0.5,0.89
20,-1,O,0.665,0.5,0.11
20,-1,O,0.827,-0.0,0.437
20,-1,O,0.173,0.0,0.563
20,-1,O,0.327,0.5,0.437
20,-1,O,0.673,0.5,0.563
20,-1,O,0.004,0.5,0.743
20,-1,O,0.996,0.5,0.257
20,-1,O,0.504,-0.0,0.743
20,-1,O,0.496,0.0,0.257
21,-1,Ga,0.156,0.851,0.697
21,-1,Ga,0.656,0.851,0.697
21,-1,Ga,0.344,0.149,0.197
21,-1,Ga,0.844,0.149,0.197
21,-1,Ga,0.094,0.351,0.197
21,-1,Ga,0.594,0.351,0.197
21,-1,Ga,0.406,0.649,0.697
21,-1,Ga,0.906,0.649,0.697
21,-1,In,0.0895,0.658,0.0
21,-1,In,0.5895,0.658,0.0
21,-1,In,0.4105,0.342,0.5
21,-1,Ga,0.9105,0.342,0.5
21,-1,In,0.1605,0.158,0.5
21,-1,Ga,0.6605,0.158,0.5
21,-1,Ga,0.3395,0.842,1.0
21,-1,In,0.8395,0.842,1.0
21,-1,In,0.084,0.03,0.999
21,-1,In,0.584,0.03,0.999
21,-1,In,0.416,0.97,0.499
21,-1,In,0.916,0.97,0.499
21,-1,In,0.166,0.53,0.499
21,-1,In,0.666,0.53,0.499
21,-1,In,0.334,0.47,0.999
21,-1,In,0.834,0.47,0.999
21,-1,In,0.3425,0.157,0.787
21,-1,In,0.8425,0.157,0.787
21,-1,In,0.1575,0.843,0.287
21,-1,In,0.6575,0.843,0.287
21,-1,In,0.4075,0.657,0.287
21,-1,In,0.9075,0.657,0.287
21,-1,In,0.0925,0.343,0.787
21,-1,Ga,0.5925,0.343,0.787
21,-1,O,0.4145,0.669,0.893
21,-1,O,0.9145,0.669,0.893
21,-1,O,0.0855,0.331,0.393
21,-1,O,0.5855,0.331,0.393
21,-1,O,0.3355,0.169,0.393
21,-1,O,0.8355,0.169,0.393
21,-1,O,0.1645,0.831,0.893
21,-1,O,0.6645,0.831,0.893
21,-1,O,0.2625,0.009,0.629
21,-1,O,0.7625,0.009,0.629
21,-1,O,0.2375,0.991,0.129
21,-1,O,0.7375,0.991,0.129
21,-1,O,0.4875,0.509,0.129
21,-1,O,0.9875,0.509,0.129
21,-1,O,0.0125,0.491,0.629
21,-1,O,0.5125,0.491,0.629
21,-1,O,0.0075,0.827,0.121
21,-1,O,0.5075,0.827,0.121
21,-1,O,0.4925,0.173,0.621
21,-1,O,0.9925,0.173,0.621
21,-1,O,0.2425,0.327,0.621
21,-1,O,0.7425,0.327,0.621
21,-1,O,0.2575,0.673,0.121
21,-1,O,0.7575,0.673,0.121
21,-1,O,0.486,0.835,0.638
21,-1,O,0.986,0.835,0.638
21,-1,O,0.014,0.165,0.138
21,-1,O,0.514,0.165,0.138
21,-1,O,0.264,0.335,0.138
21,-1,O,0.764,0.335,0.138
21,-1,O,0.236,0.665,0.638
21,-1,O,0.736,0.665,0.638
21,-1,O,0.1805,0.17,0.866
21,-1,O,0.6805,0.17,0.866
21,-1,O,0.3195,0.83,0.366
21,-1,O,0.8195,0.83,0.366
21,-1,O,0.0695,0.67,0.366
21,-1,O,0.5695,0.67,0.366
21,-1,O,0.4305,0.33,0.866
21,-1,O,0.9305,0.33,0.866
21,-1,O,0.418,0.001,0.9
21,-1,O,0.918,0.001,0.9
21,-1,O,0.082,0.999,0.4
21,-1,O,0.582,0.999,0.4
21,-1,O,0.332,0.501,0.4
21,-1,O,0.832,0.501,0.4
21,-1,O,0.168,0.499,0.9
21,-1,O,0.668,0.499,0.9
22,-1,Ga,-0.0,-0.0,0.147844
22,-1,Al,-0.0,0.0,0.647844
22,-1,Al,-0.0,0.0,0.852156
22,-1,Al,-0.0,-0.0,0.352156
22,-1,Ga,0.666667,0.333333,0.481177
22,-1,Al,0.666666,0.333333,0.981177
22,-1,Al,0.666667,0.333333,0.185489
22,-1,Al,0.666667,0.333333,0.685489
22,-1,Ga,0.333333,0.666667,0.814511
22,-1,Ga,0.333333,0.666667,0.314511
22,-1,Al,0.333333,0.666667,0.518823
22,-1,Ga,0.333333,0.666667,0.018823
22,-1,O,0.69364,0.0,0.25
22,-1,O,0.30636,0.30636,0.25
22,-1,O,0.0,0.69364,0.25
22,-1,O,0.69364,0.69364,0.75
22,-1,O,-0.0,0.30636,0.75
22,-1,O,0.30636,-0.0,0.75
22,-1,O,0.360307,0.333333,0.583333
22,-1,O,0.973026,0.639693,0.583333
22,-1,O,0.666667,0.026973,0.583333
22,-1,O,0.360307,0.026973,0.083333
22,-1,O,0.666667,0.639693,0.083333
22,-1,O,0.973027,0.333333,0.083333
22,-1,O,0.026973,0.666667,0.916667
22,-1,O,0.639693,0.973027,0.916667
22,-1,O,0.333333,0.360307,0.916667
22,-1,O,0.026973,0.360307,0.416667
22,-1,O,0.333333,0.973027,0.416667
22,-1,O,0.639693,0.666667,0.416667
23,-1,Al,0.0,0.0,0.145
23,-1,Al,-0.0,-0.0,0.645
23,-1,Al,0.0,-0.0,0.855
